3372,Ginger Longan Tea,5.3,2.18
3373,Ginger Tea,7.15,3.72
3374,Grass Jelly,5.49,3.05
3375,Green Tea,6.04,2.61
3376,Hawaiian Fruit Tea,7.9,4.73
3377,Honey Green Milk Tea,5.53,4.97
3378,Honey Lemon Tea,6.23,3.86
3379,Jack Fruit Tea,3.02,3.35
3380,Longan Tea,6.77,2.59
3381,Magic Fruit Tea,3.52,3.78
3382,Rose Herbal Tea,6.1,4.75
3383,Almond Snow,7.59,3.14
3384,Apple Snow,5.17,2.56
3385,Banana Snow,7.06,3.65
3386,Champagne Grape Snow,3.17,2.51
3387,Chocolate Snow,4.1,3.14
3388,Grape Snow,7.57,3.86
3389,Green Apple Snow,3.33,4.43
3390,Lemon Snow,4.49,3.96
3391,Mango Snow,3.46,4.62
3392,Orange Snow,5.35,4.88
3393,Passion Fruit Snow,6.94,2.5
3394,Peach Snow,4.55,3.36
3395,Peppermint Snow,5.06,4.22
3396,Plum Snow,5.05,3.29
3397,Sour Plum Snow,6.71,2.53
3398,Strawberry Snow,5.77,2.91
3399,Strawberry Yogurt Snow,4.14,4.1
3400,Tangerine Snow,7.58,3.98
3401,Two Flavor Snow,5.62,4.43
3402,Vanilla Snow,7.69,3.67
3403,Boba Milk Tea,3.31,2.6
3404,Almond Milk Tea,4.53,2.53
3405,Banana Milk Tea,7.24,3.64
3406,Barley Chocolate Milk Tea,3.38,4.3
3407,Barley Milk Tea,5.43,2.52
3408,Cappuccino,5.9,4.14
3409,Chocolate Milk Tea,5.85,4.65
3410,Coconut Milk Tea,4.28,3.15
3411,Coffee Jelly with Milk Tea,5.0,2.93
3412,Coffee Milk Tea,3.89,4.5
3413,Ginger Milk Tea,4.42,3.56
3414,Honey Milk Green Tea,5.51,2.67
3415,Honey Milk Tea,4.98,2.89
3416,Honeydew Milk Tea,5.88,4.37
3417,Iced Coffee,4.06,4.33
3418,Jasmine Milk Tea,4.47,2.26
3419,Lavender Milk Tea,5.52,4.66
3420,Lychee Jelly Milk Tea,3.07,3.31
3421,Mocha Cappuccino,6.17,4.46
3422,Pudding Milk Tea,3.27,4.58
3423,Sesame Milk Tea,6.38,3.22
3424,Strawberry Milk Tea,5.07,3.85
3425,Taro Milk Tea,3.12,3.25
3426,Thai Iced Tea,3.6,2.84
3427,Japanese Genmai Green Tea,4.64,4.06
3428,Blueberry Slush,6.35,3.81
3429,Cappuccino Slush,4.08,4.58
3430,Chocolate Slush,5.99,3.24
3431,Coffee Slush,7.03,4.2
3432,Dark Plum Slush,4.86,2.92
3433,Green Apple Slush,5.98,3.45
3434,Green Bean Milk Slush,5.14,4.61
3435,Green Bean Slush,6.94,3.17
3436,Green Mango Slush,4.66,2.42
3437,Honey Green Milk Tea Slush,4.57,4.08
3438,Honey Milk Tea Slush,3.79,3.72
3439,Honeydew Slush,5.0,2.66
3440,Kiwi Slush,5.48,3.69
3441,Lemon Slush,7.8,4.97
3442,Lychee Slush,7.54,4.61
3443,Mango Slush,3.67,3.24
3444,Mint Chocolate Slush,3.04,2.37
3445,Mocha Cappuccino Slush,6.33,3.64
3446,Mo-cha Green Tea Slush,5.76,2.03
3447,Orange Slush,4.07,4.45
3448,Passion Fruit Slush,6.69,3.98
3449,Peach Slush,6.09,4.92
3450,Pina Colada Slush,3.32,2.57
3451,Red Bean Milk Slush,7.47,4.39
3452,Red Bean Slush,7.99,2.69
3453,Royal Milk Tea Slush,6.13,3.21
3454,Sour Plum Slush,7.33,2.7
3455,Strawberry Slush,4.74,3.47
3456,Taro Slush,3.17,4.93
3457,Thai Iced Tea Slush,6.33,3.72
3458,Two Flavor Slush,4.79,3.16
3459,Yogurt Slush,3.38,2.87
3460,Black Tea,4.69,3.93
3461,Coconut Pineapple Tea,6.64,4.77
3462,Coffee,6.75,3.41
3463,Fruit Magic Tea,4.58,4.71
3464,Ginger Longan Tea,5.91,4.92
3465,Ginger Tea,7.3,4.96
3466,Grass Jelly,7.47,2.94
3467,Green Tea,5.65,3.21
3468,Hawaiian Fruit Tea,5.33,2.21
3469,Honey Green Milk Tea,4.47,3.48
3470,Honey Lemon Tea,4.15,2.1
3471,Jack Fruit Tea,7.86,4.69
3472,Longan Tea,5.12,3.59
3473,Magic Fruit Tea,7.05,2.41
3474,Rose Herbal Tea,5.67,2.96
3475,Almond Snow,4.62,3.51
3476,Apple Snow,4.83,4.31
3477,Banana Snow,4.17,3.93
3478,Champagne Grape Snow,7.13,2.86
3479,Chocolate Snow,7.74,4.63
3480,Grape Snow,5.8,2.0
3481,Green Apple Snow,5.68,2.76
3482,Lemon Snow,3.23,3.53
3483,Mango Snow,3.18,3.44
3484,Orange Snow,6.87,2.12
3485,Passion Fruit Snow,7.72,4.4
3486,Peach Snow,6.89,2.94
3487,Peppermint Snow,5.72,3.13
3488,Plum Snow,7.68,3.99
3489,Sour Plum Snow,4.86,4.71
3490,Strawberry Snow,5.59,2.54
3491,Strawberry Yogurt Snow,5.11,3.05
3492,Tangerine Snow,5.33,4.14
3493,Two Flavor Snow,7.06,4.15
3494,Vanilla Snow,3.88,3.09
3495,Boba Milk Tea,6.72,4.18
3496,Almond Milk Tea,7.96,2.78
3497,Banana Milk Tea,7.89,4.32
3498,Barley Chocolate Milk Tea,7.54,4.66
3499,Barley Milk Tea,5.47,2.86
3500,Cappuccino,5.77,3.49
3501,Chocolate Milk Tea,7.1,2.22
3502,Coconut Milk Tea,6.49,2.97
3503,Coffee Jelly with Milk Tea,4.1,2.57
3504,Coffee Milk Tea,6.24,4.84
3505,Ginger Milk Tea,5.92,3.5
3506,Honey Milk Green Tea,3.43,4.32
3507,Honey Milk Tea,4.15,4.54
3508,Honeydew Milk Tea,7.28,2.5
3509,Iced Coffee,5.77,4.04
3510,Jasmine Milk Tea,6.11,4.77
3511,Lavender Milk Tea,3.19,4.52
3512,Lychee Jelly Milk Tea,4.17,2.08
3513,Mocha Cappuccino,7.72,4.87
3514,Pudding Milk Tea,3.18,4.85
3515,Sesame Milk Tea,5.16,4.55
3516,Strawberry Milk Tea,7.25,3.06
3517,Taro Milk Tea,5.79,2.85
3518,Thai Iced Tea,3.83,2.0
3519,Japanese Genmai Green Tea,7.41,2.19
3520,Blueberry Slush,6.36,4.26
3521,Cappuccino Slush,7.63,4.15
3522,Chocolate Slush,7.65,4.33
3523,Coffee Slush,3.88,4.36
3524,Dark Plum Slush,6.49,3.53
3525,Green Apple Slush,7.42,3.11
3526,Green Bean Milk Slush,5.1,3.34
3527,Green Bean Slush,6.58,3.45
3528,Green Mango Slush,4.37,3.5
3529,Honey Green Milk Tea Slush,3.07,4.72
3530,Honey Milk Tea Slush,5.41,2.93
3531,Honeydew Slush,3.71,3.34
3532,Kiwi Slush,3.08,3.57
3533,Lemon Slush,5.93,2.94
3534,Lychee Slush,7.33,3.42
3535,Mango Slush,3.18,2.59
3536,Mint Chocolate Slush,6.94,4.99
3537,Mocha Cappuccino Slush,3.61,3.67
3538,Mo-cha Green Tea Slush,7.14,3.13
3539,Orange Slush,5.98,3.71
3540,Passion Fruit Slush,3.82,3.35
3541,Peach Slush,7.76,3.55
3542,Pina Colada Slush,7.56,2.68
3543,Red Bean Milk Slush,5.29,3.3
3544,Red Bean Slush,6.33,3.73
3545,Royal Milk Tea Slush,6.17,2.15
3546,Sour Plum Slush,6.64,3.17
3547,Strawberry Slush,3.76,2.9
3548,Taro Slush,5.24,2.88
3549,Thai Iced Tea Slush,7.65,5.0
3550,Two Flavor Slush,6.07,4.78
3551,Yogurt Slush,7.65,3.39
3552,Black Tea,6.32,3.11
3553,Coconut Pineapple Tea,6.86,3.11
3554,Coffee,5.81,3.25
3555,Fruit Magic Tea,7.73,2.95
3556,Ginger Longan Tea,3.13,3.96
3557,Ginger Tea,5.4,2.38
3558,Grass Jelly,7.63,3.42
3559,Green Tea,3.81,3.95
3560,Hawaiian Fruit Tea,3.81,2.16
3561,Honey Green Milk Tea,6.95,3.14
3562,Honey Lemon Tea,6.85,4.13
3563,Jack Fruit Tea,5.17,2.23
3564,Longan Tea,6.88,4.93
3565,Magic Fruit Tea,5.1,2.09
3566,Rose Herbal Tea,6.65,2.59
3567,Almond Snow,4.3,2.18
3568,Apple Snow,3.49,4.73
3569,Banana Snow,6.29,4.22
3570,Champagne Grape Snow,7.61,4.41
3571,Chocolate Snow,4.38,2.27
3572,Grape Snow,4.95,3.38
3573,Green Apple Snow,4.85,4.0
3574,Lemon Snow,4.79,4.42
3575,Mango Snow,6.25,2.23
3576,Orange Snow,7.99,4.71
3577,Passion Fruit Snow,5.72,3.25
3578,Peach Snow,7.6,3.12
3579,Peppermint Snow,5.26,4.63
3580,Plum Snow,4.19,2.47
3581,Sour Plum Snow,3.77,3.72
3582,Strawberry Snow,5.53,2.93
3583,Strawberry Yogurt Snow,4.3,4.0
3584,Tangerine Snow,5.42,2.28
3585,Two Flavor Snow,4.34,4.58
3586,Vanilla Snow,3.32,4.93
3587,Boba Milk Tea,4.95,2.15
3588,Almond Milk Tea,3.07,2.66
3589,Banana Milk Tea,4.27,2.89
3590,Barley Chocolate Milk Tea,4.27,4.79
3591,Barley Milk Tea,5.34,2.54
3592,Cappuccino,4.86,2.24
3593,Chocolate Milk Tea,4.41,4.49
3594,Coconut Milk Tea,6.5,4.14
3595,Coffee Jelly with Milk Tea,6.05,3.1
3596,Coffee Milk Tea,6.01,2.61
3597,Ginger Milk Tea,6.91,3.65
3598,Honey Milk Green Tea,7.67,4.5
3599,Honey Milk Tea,6.52,4.08
3600,Honeydew Milk Tea,4.64,4.54
3601,Iced Coffee,5.78,2.28
3602,Jasmine Milk Tea,4.88,4.79
3603,Lavender Milk Tea,5.37,3.19
3604,Lychee Jelly Milk Tea,3.06,4.05
3605,Mocha Cappuccino,4.11,3.61
3606,Pudding Milk Tea,7.88,2.58
3607,Sesame Milk Tea,5.21,4.93
3608,Strawberry Milk Tea,7.12,4.35
3609,Taro Milk Tea,7.55,3.09
3610,Thai Iced Tea,3.18,4.66
3611,Japanese Genmai Green Tea,7.37,4.58
3612,Blueberry Slush,7.72,4.87
3613,Cappuccino Slush,5.65,2.1
3614,Chocolate Slush,7.08,2.34
3615,Coffee Slush,5.76,2.84
3616,Dark Plum Slush,5.97,4.13
3617,Green Apple Slush,6.06,2.75
3618,Green Bean Milk Slush,6.75,2.22
3619,Green Bean Slush,7.23,2.56
3620,Green Mango Slush,5.31,3.78
3621,Honey Green Milk Tea Slush,6.66,4.17
3622,Honey Milk Tea Slush,5.46,2.28
3623,Honeydew Slush,3.95,3.11
3624,Kiwi Slush,6.03,4.73
3625,Lemon Slush,4.02,2.08
3626,Lychee Slush,3.64,3.26
3627,Mango Slush,4.81,3.4
3628,Mint Chocolate Slush,6.21,2.6
3629,Mocha Cappuccino Slush,6.76,2.45
3630,Mo-cha Green Tea Slush,6.59,3.51
3631,Orange Slush,5.44,2.01
3632,Passion Fruit Slush,6.28,3.76
3633,Peach Slush,7.88,2.05
3634,Pina Colada Slush,4.04,3.72
3635,Red Bean Milk Slush,3.1,2.87
3636,Red Bean Slush,3.67,4.85
3637,Royal Milk Tea Slush,4.06,3.36
3638,Sour Plum Slush,3.78,2.26
3639,Strawberry Slush,7.99,4.75
3640,Taro Slush,3.07,3.32
3641,Thai Iced Tea Slush,4.46,3.14
3642,Two Flavor Slush,7.28,4.34
3643,Yogurt Slush,5.52,3.42
3644,Black Tea,3.73,2.9
3645,Coconut Pineapple Tea,3.29,3.52
3646,Coffee,4.58,2.72
3647,Fruit Magic Tea,6.93,2.82
3648,Ginger Longan Tea,4.69,3.0
3649,Ginger Tea,4.77,2.11
3650,Grass Jelly,4.45,4.82
3651,Green Tea,5.79,4.58
3652,Hawaiian Fruit Tea,7.67,4.68
3653,Honey Green Milk Tea,5.05,2.82
3654,Honey Lemon Tea,5.55,2.86
3655,Jack Fruit Tea,6.09,2.69
3656,Longan Tea,4.61,4.31
3657,Magic Fruit Tea,7.1,3.33
3658,Rose Herbal Tea,3.47,4.87
3659,Almond Snow,3.38,4.93
3660,Apple Snow,4.55,3.46
3661,Banana Snow,5.81,3.55
3662,Champagne Grape Snow,4.3,2.58
3663,Chocolate Snow,3.16,3.11
3664,Grape Snow,7.45,4.84
3665,Green Apple Snow,4.9,2.37
3666,Lemon Snow,4.23,2.45
3667,Mango Snow,7.42,3.16
3668,Orange Snow,7.39,2.15
3669,Passion Fruit Snow,7.16,3.84
3670,Peach Snow,5.92,2.57
3671,Peppermint Snow,4.61,3.44
3672,Plum Snow,4.87,2.58
3673,Sour Plum Snow,7.04,3.73
3674,Strawberry Snow,3.88,3.33
3675,Strawberry Yogurt Snow,4.78,4.64
3676,Tangerine Snow,6.23,3.97
3677,Two Flavor Snow,3.77,3.5
3678,Vanilla Snow,4.87,2.59
3679,Boba Milk Tea,5.57,3.55
3680,Almond Milk Tea,3.34,3.86
3681,Banana Milk Tea,7.8,4.86
3682,Barley Chocolate Milk Tea,4.73,2.36
3683,Barley Milk Tea,4.64,2.53
3684,Cappuccino,6.86,2.07
3685,Chocolate Milk Tea,6.72,2.06
3686,Coconut Milk Tea,7.8,4.28
3687,Coffee Jelly with Milk Tea,4.66,3.17
3688,Coffee Milk Tea,3.68,3.83
3689,Ginger Milk Tea,7.9,4.08
3690,Honey Milk Green Tea,6.5,4.72
3691,Honey Milk Tea,3.6,3.16
3692,Honeydew Milk Tea,6.14,4.47
3693,Iced Coffee,3.97,3.02
3694,Jasmine Milk Tea,3.35,4.65
3695,Lavender Milk Tea,7.96,2.09
3696,Lychee Jelly Milk Tea,3.55,3.0
3697,Mocha Cappuccino,4.31,3.73
3698,Pudding Milk Tea,5.05,2.15
3699,Sesame Milk Tea,3.4,2.2
3700,Strawberry Milk Tea,6.99,4.98
3701,Taro Milk Tea,6.72,4.48
3702,Thai Iced Tea,7.96,3.45
3703,Japanese Genmai Green Tea,4.85,2.53
3704,Blueberry Slush,6.27,4.14
3705,Cappuccino Slush,4.43,2.44
3706,Chocolate Slush,5.94,2.21
3707,Coffee Slush,5.65,2.73
3708,Dark Plum Slush,3.86,2.51
3709,Green Apple Slush,6.68,4.0
3710,Green Bean Milk Slush,7.56,4.55
3711,Green Bean Slush,7.54,3.9
3712,Green Mango Slush,5.3,3.48
3713,Honey Green Milk Tea Slush,4.19,4.09
3714,Honey Milk Tea Slush,7.83,2.03
3715,Honeydew Slush,4.46,2.63
3716,Kiwi Slush,5.34,4.35
3717,Lemon Slush,4.57,4.75
3718,Lychee Slush,3.79,2.51
3719,Mango Slush,6.04,3.03
3720,Mint Chocolate Slush,3.98,3.67
3721,Mocha Cappuccino Slush,6.98,4.51
3722,Mo-cha Green Tea Slush,6.94,4.09
3723,Orange Slush,7.18,3.81
3724,Passion Fruit Slush,5.79,3.97
3725,Peach Slush,7.99,2.8
3726,Pina Colada Slush,4.47,2.81
3727,Red Bean Milk Slush,4.64,2.44
3728,Red Bean Slush,7.1,2.3
3729,Royal Milk Tea Slush,3.84,2.08
3730,Sour Plum Slush,6.15,2.26
3731,Strawberry Slush,6.52,3.29
3732,Taro Slush,5.75,3.45
3733,Thai Iced Tea Slush,4.57,3.97
3734,Two Flavor Slush,4.65,2.16
3735,Yogurt Slush,3.94,4.59
3736,Black Tea,3.93,3.91
3737,Coconut Pineapple Tea,4.98,2.38
3738,Coffee,6.0,3.27
3739,Fruit Magic Tea,3.73,2.97
3740,Ginger Longan Tea,5.01,3.78
3741,Ginger Tea,4.7,2.96
3742,Grass Jelly,6.73,3.74
3743,Green Tea,3.01,2.35
3744,Hawaiian Fruit Tea,4.95,3.9
3745,Honey Green Milk Tea,7.48,2.53
3746,Honey Lemon Tea,5.65,3.99
3747,Jack Fruit Tea,7.64,4.55
3748,Longan Tea,5.64,4.52
3749,Magic Fruit Tea,3.68,2.24
3750,Rose Herbal Tea,6.91,2.32
3751,Almond Snow,5.96,4.55
3752,Apple Snow,4.91,4.79
3753,Banana Snow,7.62,2.87
3754,Champagne Grape Snow,7.93,3.76
3755,Chocolate Snow,5.33,4.18
3756,Grape Snow,5.42,4.76
3757,Green Apple Snow,4.8,2.0
3758,Lemon Snow,7.56,2.39
3759,Mango Snow,5.25,4.17
3760,Orange Snow,7.43,4.68
3761,Passion Fruit Snow,5.37,4.78
3762,Peach Snow,3.69,4.13
3763,Peppermint Snow,4.91,3.38
3764,Plum Snow,7.35,3.6
3765,Sour Plum Snow,4.54,4.74
3766,Strawberry Snow,6.76,2.11
3767,Strawberry Yogurt Snow,3.34,2.73
3768,Tangerine Snow,6.33,3.87
3769,Two Flavor Snow,4.3,3.16
3770,Vanilla Snow,4.71,2.35
3771,Boba Milk Tea,4.93,4.41
3772,Almond Milk Tea,5.7,4.26
3773,Banana Milk Tea,3.65,3.06
3774,Barley Chocolate Milk Tea,3.45,2.96
3775,Barley Milk Tea,6.68,2.92
3776,Cappuccino,4.35,2.41
3777,Chocolate Milk Tea,4.95,4.13
3778,Coconut Milk Tea,4.46,3.37
3779,Coffee Jelly with Milk Tea,3.72,4.71
3780,Coffee Milk Tea,6.86,2.58
3781,Ginger Milk Tea,3.17,4.5
3782,Honey Milk Green Tea,3.7,2.23
3783,Honey Milk Tea,6.42,2.4
3784,Honeydew Milk Tea,3.16,4.93
3785,Iced Coffee,6.81,2.94
3786,Jasmine Milk Tea,3.08,2.48
3787,Lavender Milk Tea,3.78,4.86
3788,Lychee Jelly Milk Tea,6.22,4.29
3789,Mocha Cappuccino,5.73,2.3
3790,Pudding Milk Tea,4.26,2.37
3791,Sesame Milk Tea,7.79,4.82
3792,Strawberry Milk Tea,3.35,4.47
3793,Taro Milk Tea,6.82,3.44
3794,Thai Iced Tea,6.57,3.22
3795,Japanese Genmai Green Tea,6.24,4.36
3796,Blueberry Slush,5.35,4.55
3797,Cappuccino Slush,5.24,2.47
3798,Chocolate Slush,6.87,3.8
3799,Coffee Slush,3.68,3.35
3800,Dark Plum Slush,5.32,4.25
3801,Green Apple Slush,3.93,3.43
3802,Green Bean Milk Slush,4.36,4.3
3803,Green Bean Slush,5.36,3.14
3804,Green Mango Slush,7.29,3.42
3805,Honey Green Milk Tea Slush,3.8,3.4
3806,Honey Milk Tea Slush,6.29,2.79
3807,Honeydew Slush,3.48,3.51
3808,Kiwi Slush,3.99,2.43
3809,Lemon Slush,3.4,2.02
3810,Lychee Slush,4.86,4.92
3811,Mango Slush,5.22,4.34
3812,Mint Chocolate Slush,6.88,4.24
3813,Mocha Cappuccino Slush,6.21,4.29
3814,Mo-cha Green Tea Slush,6.54,2.93
3815,Orange Slush,3.51,3.19
3816,Passion Fruit Slush,6.13,3.78
3817,Peach Slush,4.66,4.97
3818,Pina Colada Slush,5.51,2.75
3819,Red Bean Milk Slush,4.37,3.61
3820,Red Bean Slush,3.12,3.73
3821,Royal Milk Tea Slush,5.17,2.12
3822,Sour Plum Slush,7.01,4.37
3823,Strawberry Slush,4.72,4.26
3824,Taro Slush,5.41,3.96
3825,Thai Iced Tea Slush,7.31,2.25
3826,Two Flavor Slush,3.85,2.29
3827,Yogurt Slush,5.56,2.91
3828,Black Tea,7.97,2.84
3829,Coconut Pineapple Tea,7.63,4.17
3830,Coffee,6.74,3.41
3831,Fruit Magic Tea,6.97,3.72
3832,Ginger Longan Tea,6.53,3.34
3833,Ginger Tea,5.19,2.43
3834,Grass Jelly,4.83,4.81
3835,Green Tea,7.63,2.22
3836,Hawaiian Fruit Tea,3.25,2.1
3837,Honey Green Milk Tea,5.0,3.43
3838,Honey Lemon Tea,6.68,2.78
3839,Jack Fruit Tea,3.92,4.53
3840,Longan Tea,4.82,4.45
3841,Magic Fruit Tea,7.99,2.92
3842,Rose Herbal Tea,5.82,3.07
3843,Almond Snow,3.92,3.12
3844,Apple Snow,6.42,2.56
3845,Banana Snow,6.41,2.51
3846,Champagne Grape Snow,5.72,2.57
3847,Chocolate Snow,5.76,2.86
3848,Grape Snow,5.67,2.6
3849,Green Apple Snow,5.0,3.14
3850,Lemon Snow,5.96,3.87
3851,Mango Snow,5.78,3.78
3852,Orange Snow,5.33,3.72
3853,Passion Fruit Snow,7.32,3.28
3854,Peach Snow,7.81,2.93
3855,Peppermint Snow,6.21,3.52
3856,Plum Snow,3.33,3.57
3857,Sour Plum Snow,5.66,2.37
3858,Strawberry Snow,3.29,4.07
3859,Strawberry Yogurt Snow,6.89,3.63
3860,Tangerine Snow,5.68,2.52
3861,Two Flavor Snow,3.85,4.36
3862,Vanilla Snow,6.83,3.66
3863,Boba Milk Tea,7.6,4.8
3864,Almond Milk Tea,7.76,4.66
3865,Banana Milk Tea,7.67,4.85
3866,Barley Chocolate Milk Tea,5.42,2.39
3867,Barley Milk Tea,3.91,3.97
3868,Cappuccino,7.72,2.04
3869,Chocolate Milk Tea,4.31,4.98
3870,Coconut Milk Tea,6.07,2.63
3871,Coffee Jelly with Milk Tea,3.1,4.13
3872,Coffee Milk Tea,5.98,3.05
3873,Ginger Milk Tea,4.34,4.71
3874,Honey Milk Green Tea,3.8,3.82
3875,Honey Milk Tea,7.17,2.73
3876,Honeydew Milk Tea,7.9,3.14
3877,Iced Coffee,5.96,3.49
3878,Jasmine Milk Tea,3.3,4.84
3879,Lavender Milk Tea,3.51,3.93
3880,Lychee Jelly Milk Tea,5.65,3.26
3881,Mocha Cappuccino,5.59,4.97
3882,Pudding Milk Tea,4.47,4.83
3883,Sesame Milk Tea,6.28,2.64
3884,Strawberry Milk Tea,4.7,2.46
3885,Taro Milk Tea,6.89,4.51
3886,Thai Iced Tea,4.41,3.66
3887,Japanese Genmai Green Tea,4.98,3.65
3888,Blueberry Slush,6.16,3.29
3889,Cappuccino Slush,5.35,4.12
3890,Chocolate Slush,7.66,2.06
3891,Coffee Slush,4.62,4.26
3892,Dark Plum Slush,7.24,3.69
3893,Green Apple Slush,6.27,2.83
3894,Green Bean Milk Slush,3.24,3.91
3895,Green Bean Slush,3.01,2.83
3896,Green Mango Slush,7.74,3.75
3897,Honey Green Milk Tea Slush,4.27,2.51
3898,Honey Milk Tea Slush,3.15,4.0
3899,Honeydew Slush,4.66,4.53
3900,Kiwi Slush,4.21,4.89
3901,Lemon Slush,7.67,4.71
3902,Lychee Slush,3.64,2.74
3903,Mango Slush,6.5,2.69
3904,Mint Chocolate Slush,7.03,2.56
3905,Mocha Cappuccino Slush,6.12,4.42
3906,Mo-cha Green Tea Slush,4.02,2.77
3907,Orange Slush,6.48,3.0
3908,Passion Fruit Slush,4.49,4.52
3909,Peach Slush,5.43,4.52
3910,Pina Colada Slush,4.75,4.51
3911,Red Bean Milk Slush,5.73,4.11
3912,Red Bean Slush,5.02,4.84
3913,Royal Milk Tea Slush,3.4,3.62
3914,Sour Plum Slush,3.12,4.46
3915,Strawberry Slush,4.22,2.81
3916,Taro Slush,7.75,2.68
3917,Thai Iced Tea Slush,4.56,4.8
3918,Two Flavor Slush,3.19,2.68
3919,Yogurt Slush,4.97,4.37
3920,Black Tea,4.96,4.11
3921,Coconut Pineapple Tea,7.24,2.18
3922,Coffee,3.61,4.15
3923,Fruit Magic Tea,4.69,3.35
3924,Ginger Longan Tea,4.56,4.64
3925,Ginger Tea,7.85,3.23
3926,Grass Jelly,4.6,4.17
3927,Green Tea,4.82,4.98
3928,Hawaiian Fruit Tea,6.31,2.83
3929,Honey Green Milk Tea,7.91,2.06
3930,Honey Lemon Tea,4.18,3.39
3931,Jack Fruit Tea,4.98,3.27
3932,Longan Tea,4.75,4.69
3933,Magic Fruit Tea,7.83,2.56
3934,Rose Herbal Tea,6.3,3.67
3935,Almond Snow,7.58,2.79
3936,Apple Snow,5.75,3.16
3937,Banana Snow,5.7,4.88
3938,Champagne Grape Snow,5.87,4.98
3939,Chocolate Snow,5.26,4.96
3940,Grape Snow,4.46,4.21
3941,Green Apple Snow,6.18,2.89
3942,Lemon Snow,7.3,3.63
3943,Mango Snow,6.28,4.79
3944,Orange Snow,6.38,2.86
3945,Passion Fruit Snow,7.6,4.11
3946,Peach Snow,4.21,2.83
3947,Peppermint Snow,3.92,3.15
3948,Plum Snow,4.96,3.59
3949,Sour Plum Snow,6.11,4.48
3950,Strawberry Snow,3.83,2.6
3951,Strawberry Yogurt Snow,6.59,3.68
3952,Tangerine Snow,6.76,2.88
3953,Two Flavor Snow,6.39,3.72
3954,Vanilla Snow,7.13,3.46
3955,Boba Milk Tea,5.84,2.34
3956,Almond Milk Tea,4.12,3.93
3957,Banana Milk Tea,7.32,3.1
3958,Barley Chocolate Milk Tea,5.43,4.93
3959,Barley Milk Tea,4.49,4.47
3960,Cappuccino,4.71,2.31
3961,Chocolate Milk Tea,6.35,4.03
3962,Coconut Milk Tea,7.76,4.37
3963,Coffee Jelly with Milk Tea,3.68,3.62
3964,Coffee Milk Tea,6.86,3.99
3965,Ginger Milk Tea,5.41,4.47
3966,Honey Milk Green Tea,6.22,4.09
3967,Honey Milk Tea,4.86,2.76
3968,Honeydew Milk Tea,5.11,2.69
3969,Iced Coffee,5.74,4.15
3970,Jasmine Milk Tea,5.86,2.96
3971,Lavender Milk Tea,4.56,3.48
3972,Lychee Jelly Milk Tea,3.87,3.7
3973,Mocha Cappuccino,7.81,4.97
3974,Pudding Milk Tea,5.21,3.59
3975,Sesame Milk Tea,5.54,3.14
3976,Strawberry Milk Tea,4.82,4.35
3977,Taro Milk Tea,7.76,2.49
3978,Thai Iced Tea,4.04,4.18
3979,Japanese Genmai Green Tea,3.87,4.14
3980,Blueberry Slush,7.79,4.95
3981,Cappuccino Slush,3.81,3.65
3982,Chocolate Slush,4.08,2.89
3983,Coffee Slush,4.51,4.69
3984,Dark Plum Slush,4.79,3.7
3985,Green Apple Slush,7.27,3.25
3986,Green Bean Milk Slush,4.91,3.2
3987,Green Bean Slush,4.17,4.84
3988,Green Mango Slush,4.28,4.97
3989,Honey Green Milk Tea Slush,6.41,4.11
3990,Honey Milk Tea Slush,3.41,4.97
3991,Honeydew Slush,5.0,4.47
3992,Kiwi Slush,7.88,3.32
3993,Lemon Slush,5.94,4.85
3994,Lychee Slush,4.04,4.12
3995,Mango Slush,5.02,3.09
3996,Mint Chocolate Slush,4.17,2.23
3997,Mocha Cappuccino Slush,6.62,3.02
3998,Mo-cha Green Tea Slush,4.45,4.25
3999,Orange Slush,5.0,3.27
4000,Passion Fruit Slush,3.23,3.34
4001,Peach Slush,3.29,2.37
4002,Pina Colada Slush,4.01,2.79
4003,Red Bean Milk Slush,3.7,2.46
4004,Red Bean Slush,7.2,2.02
4005,Royal Milk Tea Slush,4.67,3.36
4006,Sour Plum Slush,3.23,3.0
4007,Strawberry Slush,3.91,3.04
4008,Taro Slush,4.88,2.89
4009,Thai Iced Tea Slush,6.83,2.39
4010,Two Flavor Slush,3.76,4.69
4011,Yogurt Slush,7.72,4.52
4012,Black Tea,4.8,4.43
4013,Coconut Pineapple Tea,7.35,2.61
4014,Coffee,7.73,4.68
4015,Fruit Magic Tea,6.88,4.06
4016,Ginger Longan Tea,5.56,3.55
4017,Ginger Tea,6.64,3.55
4018,Grass Jelly,7.91,3.32
4019,Green Tea,6.38,2.1
4020,Hawaiian Fruit Tea,5.08,3.55
4021,Honey Green Milk Tea,5.13,4.03
4022,Honey Lemon Tea,7.11,2.86
4023,Jack Fruit Tea,3.1,3.96
4024,Longan Tea,4.92,4.55
4025,Magic Fruit Tea,6.32,2.78
4026,Rose Herbal Tea,7.21,4.35
4027,Almond Snow,7.14,4.37
4028,Apple Snow,5.81,3.03
4029,Banana Snow,3.39,2.03
4030,Champagne Grape Snow,6.29,3.49
4031,Chocolate Snow,7.79,4.05
4032,Grape Snow,3.01,4.24
4033,Green Apple Snow,4.74,3.59
4034,Lemon Snow,5.24,2.28
4035,Mango Snow,6.54,3.02
4036,Orange Snow,6.81,2.04
4037,Passion Fruit Snow,4.4,4.49
