store_id,ingredient_id,quantity
i-tea-fremont-2,41113,126
i-tea-newark,28712,89
sharetea-fremont-2,97772,32
urbain-tea-fremont,63653,15
mandro-teahouse-newark-3,87071,125
gong-cha-newark,61448,111
tea-six-fremont-2,41211,37
tata-teahouse-fremont-2,19327,83
tea-station-newark,86403,105
sno-crave-tea-house-fremont,94164,138
boba-queen-fremont,25249,143
t4-tea-fremont-2,84896,99
boba-fitt-drinks-union-city,43402,33
sweet-home-cafe-fremont-2,6947,147
tea-era-mountain-view-2,35027,63
teaspoon-los-altos,23830,118
t4-fremont-8,14625,20
my-delights-fremont,66598,22
t4-fremont-3,55723,52
sno-crave-teahouse-union-city,98637,133
sharetea-union-city-3,75644,104
tastea-san-jose-2,36270,128
i-tea-castro-valley,23340,71
caface-newark-2,87188,73
tea-villa-milpitas,90786,109
mr-green-bubble-union-city,89077,41
pop-tea-bar-palo-alto-2,99441,36
i-tea-milpitas,27552,44
joy-4-tea-union-city,26695,18
sweet-coco-fremont-3,85988,24
icy-blue-fremont,53053,140
teatop-milpitas,87630,53
ten-ren-tea-co-of-milpitas-milpitas,76917,148
fantasia-coffee-and-tea-milpitas-2,10706,143
tapioca-express-union-city-2,17273,78
gong-cha-palo-alto,93787,124
sharetea-san-leandro-3,68967,31
boba-guys-san-francisco-6,9030,145
boba-guys-san-francisco-4,95574,25
wonderful-dessert-and-cafe-san-francisco-2,74715,8
little-sweet-san-francisco-10,90836,132
teaspoon-san-francisco,39296,144
boba-guys-san-francisco-10,37826,44
i-tea-san-francisco-3,43756,108
boba-guys-san-francisco-7,53835,104
plentea-san-francisco-san-francisco,82713,53
steap-tea-bar-san-francisco-3,86521,73
purple-kow-san-francisco-2,20861,128
omg-tea-san-francisco,78418,37
asha-tea-house-san-francisco,93504,131
super-cue-cafe-san-francisco,79599,54
boba-guys-san-francisco-15,75361,29
infinitea-san-francisco,58773,14
steep-san-francisco-2,33590,142
mr-t-cafe-san-francisco,31359,56
tpumps-san-francisco,73284,10
tj-cups-san-francisco-5,88237,81
wondertea-san-francisco-4,20659,3
the-boba-shop-san-francisco-4,55242,146
steep-creamery-and-tea-san-francisco,67263,73
bubblecup-san-francisco-2,71900,59
sweet-a-little-san-francisco-12,67152,130
tea-hut-san-francisco-2,40937,134
i-tea-san-francisco-2,84714,80
tancca-san-francisco-3,72369,69
sharetea-san-francisco-3,7839,49
mi-tea-san-francisco,16851,25
bb-tea-station-san-francisco-3,22805,49
tea-fm-san-francisco-3,16029,141
keep-it-san-francisco-6,49168,92
mr-and-mrs-tea-house-san-francisco,11316,90
e-tea-san-francisco,35893,57
gosu-san-francisco,74161,23
homeplate-boba-san-francisco,64568,127
cuppa-san-francisco,37456,83
super-cue-cafe-san-francisco-2,86187,98
puppy-bobar-san-francisco,75999,75
cool-tea-bar-san-francisco-4,82487,60
little-heaven-deli-san-francisco,54208,142
5-sweets-san-francisco,7585,66
good-earth-cafe-san-francisco-2,37555,103
sweethut-san-francisco,78825,15
frostea-daly-city-2,72169,117
teaone-san-francisco-5,37312,90
fifty-fifty-coffee-and-tea-san-francisco,30500,84
honey-creme-and-tea-san-francisco,80957,90
bambu-san-francisco-3,72724,77
i-tea-oakland,77608,6
mr-green-bubble-oakland,80112,19
t-and-bowl-oakland,97013,108
u-cha-berkeley,72104,120
the-sweet-booth-oakland,16602,63
asha-tea-house-berkeley,58789,65
i-tea-alameda,17486,104
t4-oakland,99470,98
wing-man-oakland-3,5323,58
sharetea-berkeley,93835,119
happy-lemon-berkeley-berkeley,93321,90
milk-tea-lab-pleasant-hill,22437,9
boba-ninja-berkeley,63956,14
sharetea-alameda-4,78032,29
purple-kow-berkeley-2,11520,89
teaway-alameda,32147,93
i-tea-walnut-creek-3,18925,149
sweetheart-cafe-oakland,86020,36
gelato-firenze-and-qtea-bar-oakland,83220,59
tea-delight-alameda-2,67018,36
quickly-oakland-4,56658,118
i-tea-san-leandro-2,18006,12
50-tea-oakland,23962,142
tea-press-berkeley-2,44959,97
taiwan-bento-oakland-4,24532,110
u-tea-cafe-oakland,18527,91
t4-alameda-2,8817,144
teazzert-alameda,13483,32
qteabar-oakland,46524,112
the-burrow-brisbane-4,76798,27
sweet-belly-oakland,20213,143
sancha-bar-oakland-3,72527,54
alice-street-bakery-café-oakland-2,20074,114
t4-san-leandro,92990,14
quickly-oakland-5,72697,116
bubble-tea-share-time-berkeley,21503,147
shooting-star-cafe-oakland,70608,42
pekoe-san-jose,55182,44
tea-lyfe-drinks-san-jose-3,43406,110
teahee-san-jose,94282,52
boba-pub-san-jose,76198,80
teaspoon-san-jose-2,15096,138
passion-t-snacks-and-desserts-san-jose,51054,124
pop-up-tea-coffee-and-snacks-san-jose,38662,51
happy-lemon-san-jose-5,44289,14
boba-bar-san-jose-3,31759,1
sinceretea-san-jose-2,63921,106
bobateani-san-jose,36059,102
soyful-desserts-san-jose-2,19000,73
one-tea-san-jose-4,96692,55
i-tea-san-jose,6634,98
the-tea-zone-and-fruit-bar-san-jose,88682,36
createave-cafe-san-jose-4,32330,119
tleaf-teapresso-san-jose-3,48248,82
katea-san-jose,51022,81
teatop-san-jose-2,98831,37
bubbly-san-jose-4,86406,85
vampire-penguin-featuring-jastea-san-jose,45896,103
simply-boba-san-jose,70857,30
happy-lemon-cupertino,44883,125
amor-cafe-and-tea-san-jose,22391,23
shincha-tea-san-jose-3,58797,144
sharetea-santa-clara-3,84519,21
chatime-san-jose-san-jose-3,35302,94
pure-tea-bar-san-jose,68311,108
t-spot-boba-drinks-and-snacks-san-jose,55652,48
meow-tea-san-jose,16307,98
fantasia-coffee-and-tea-san-jose-4,99245,40
monster-boba-cupertino-3,19620,126
teasociety-san-jose,87335,73
bfresh-snacks-and-drinks-san-jose,26464,18
beibay-tea-san-jose,83020,67
gong-cha-san-jose-19,69297,33
sweet-gelato-tea-lounge-san-jose,6622,114
sharetea-san-jose-3,96865,81
gong-cha-san-jose-8,32446,141
soyful-desserts-san-jose-8,88013,69
oooh-san-jose-4,63338,23
the-tea-zone-lounge-san-jose,66683,139
the-moo-bar-santa-clara,35204,150
tapioca-express-san-jose-8,86388,134
purple-kow-san-jose-4,93323,112
heritage-eats-napa,37914,42
yobelle-napa-2,7375,50
morimoto-napa-napa,29829,13
napa-noodles-napa,91511,87
crave-cafe-and-catering-american-canyon,74861,42
quickly-american-canyon-3,55171,105
top-that-frozen-yogurt-sonoma,72838,18
over-the-top-shop-frozen-yogurt-american-canyon,99897,125
sushi-grill-vallejo,20224,1
palm-thai-bistro-fairfield,19330,116
green-bamboo-restaurant-fairfield,19774,137
thai-kitchen-american-canyon,74009,67
sactomofo-sacramento-6,87216,129
westea-pleasanton,10739,12
baotea-cafe-pleasanton-2,76743,18
i-tea-dublin-dublin,31221,31
aroma-tapioca-tea-and-coffee-pleasanton,82165,6
i-tea-pleasanton,65719,46
t4-dublin,36203,85
tea-factory-dublin-2,43298,51
icicles-pleasanton,54321,62
sharetea-dublin-3,39943,120
cafe-tapioca-dublin,61468,2
quickly-pleasanton,69618,103
letea-pleasanton-2,72568,17
tea-breeze-pleasanton,16094,126
360-crepes-pleasanton-3,26508,101
t4-san-ramon-2,87776,24
i-tea-san-ramon-3,49550,29
snowflake-dublin,91785,5
quickly-dublin,49486,142
cafe-taiwan-pleasanton-9,78554,118
cafe-junction-pleasanton-3,86667,143
o-honey-dublin,94323,84
the-mix-creamery-dublin-2,72871,14
tasty-pot-dublin,74286,23
ohana-hawaiian-bbq-of-pleasanton-pleasanton,80261,90
99-ranch-market-pleasanton,25974,36
menchies-frozen-yogurt-dublin,99818,39
blossom-bee-dublin,78396,63
berry-delight-pleasanton,15852,133
new-thai-bistro-pleasanton-2,40452,129
tutti-frutti-frozen-yogurt-dublin,98680,96
kee-wah-bakery-dublin,17966,101
blush-organic-frozen-yogurt-dublin,11592,90
koi-palace-dublin,48349,34
berry-and-berry-yogurt-livermore,52619,9
pho-saigon-city-pleasanton,59968,10
yogurtland-dublin,33282,36
lees-sandwiches-dublin-2,67254,140
osaka-ramen-dublin,30918,95
pho-99-dublin-5,98099,61
tandoori-pizza-dublin,76401,118
halu-shabu-shabu-dublin,48699,143
amakara-dublin,45669,148
pho-saigon-garden-dublin,67986,17
pho-saigon-noodle-house-san-ramon,34694,108
85-c-bakery-cafe-newark,96751,73
blackball-desserts-union-city-union-city,68016,112
tasty-pot-newark,75456,88
icicles-newark,29454,96
che-lo-union-city-2,30071,17
fusion-mix-frozen-yogurt-fremont-2,63120,20
crepe-bar-newark,95718,135
q-cup-fremont,79732,143
bambu-newark-2,23811,42
bambu-union-city-2,35620,89
storm-crepes-newark,12463,11
sweet-orchid-fremont,76219,102
jenjons-cafe-union-city,56714,17
k-pop-cafe-fremont,95691,13
milkcow-fremont-2,74261,108
boba-guys-san-carlos-2,14267,122
teaquation-redwood-city,30311,18
t4-hayward-3,89386,62
sweet-spot-castro-valley,82985,29
teaster-hayward-2,6867,101
sharetea-palo-alto-2,70579,135
chatime-redwood-city-2,45130,144
eko-coffee-bar-and-tea-house-hayward,45371,86
tea-era-cupertino,18668,141
fantasia-coffee-and-tea-cupertino,63289,27
tpumps-cupertino,13306,86
super-cue-cafe-cupertino,16399,94
happy-lemon-cupertino-5,43381,143
ten-ren-tea-cupertino,76210,75
meet-fresh-cupertino,45141,92
hechaa-cupertino-4,75453,133
calibear-cyber-cafe-sunnyvale-6,22974,113
happy-lemon-sunnyvale-2,27854,136
what8ver-express-cupertino-2,89299,121
gong-cha-sunnyvale,94200,43
cafe-lattea-cupertino,15588,25
t4-cupertino-cupertino,28296,84
sharetea-sunnyvale-3,63061,84
tea-chansii-cupertino,35716,23
verde-tea-house-cupertino-2,51979,106
bubble-tea-time-saratoga,24419,143
the-tea-zone-and-fruit-bar-mountain-view,82560,56
teaspoon-santa-clara-7,7645,3
beastea-santa-clara,52244,83
teaspoon-mountain-view,91861,40
tea-annie-mountain-view,60705,107
verde-tea-cafe-mountain-view,7846,38
teafans-sunnyvale,36997,85
85-c-bakery-cafe-san-jose-5,22647,56
matcha-love-san-jose-6,84526,79
bambu-sunnyvale-2,40331,124
icicles-cupertino,55504,48
sunnywich-cafe-sunnyvale,12093,28
ocha-tea-café-and-restaurant-mountain-view-2,45867,59
bubble-bay-tea-santa-clara,16427,147
jazen-tea-san-jose-4,17062,56
comebuy-tea-and-coffee-santa-clara,66327,83
music-tunnel-ktv-cafe-san-jose-2,61011,133
jazen-tea-santa-clara-3,73207,71
butterfly-santa-clara,99794,85
quickly-cupertino,53857,116
california-mochi-santa-clara-4,78580,143
t4-livermore-livermore-2,58088,93
orange-tea-livermore,45918,142
big-fat-straw-cafe-livermore-2,72990,114
donut-wheel-livermore,11570,82
t4-san-ramon-3,96274,53
saigon-cafe-livermore,23279,77
rice-paper-bistro-livermore,49231,72
menchies-frozen-yogurt-livermore,10949,102
la-farfalla-bakery-fremont,58644,5
ice3-creamery-fremont,44867,134
yogurt-shop-danville,64092,124
bean-scene-cafe-fremont-2,16465,30
yogurtland-san-ramon,6829,43
chilly-and-munch-mountain-view,54653,124
jazen-tea-mountain-view-3,35859,30
t4-palo-alto-2,60881,81
pearl-cafe-mountain-view,65391,128
tapioca-express-mountain-view,33990,27
teaspoon-palo-alto-7,75948,5
teaspoon-milpitas,93817,71
teasociety-milpitas,43204,79
t4-milpitas,68413,120
bcute-tea-drinks-and-finger-foods-milpitas-2,36065,45
poke-xpress-milpitas,15123,67
happy-lemon-milpitas-6,71966,90
yummi-tea-cafe-san-jose-3,96513,23
sno-crave-tea-house-milpitas,61558,96
sancha-bar-milpitas,67041,5
chick-and-tea-milpitas-4,82396,123
t4-san-jose,36718,82
queens-cafe-milpitas,15989,136
the-pennywort-san-jose-5,21854,14
bambu-san-jose-9,92240,40
black-pearl-san-jose-2,49714,40
happiness-cafe-san-jose,52748,44
85-c-bakery-cafe-milpitas-2,21053,63
simpletea-milpitas,84034,46
bambu-milpitas-7,43629,43
fantasia-coffee-and-tea-santa-clara,14813,24
shihlin-taiwan-street-snacks-milpitas,93941,52
quickly-milpitas-2,46143,63
honeyberry-san-jose-9,35516,77
aroma-coffee-and-snacks-milpitas,38384,143
teatime-redwood-city,58343,138
comebuy-drinks-redwood-city,80424,146
teaspoon-redwood-city,68544,97
davidstea-palo-alto-2,82688,38
pokélove-palo-alto,66196,83
bare-bowls-palo-alto,77240,149
tea-time-palo-alto,16213,69
chantal-guillon-macarons-and-teas-palo-alto-2,16663,25
happy-donuts-palo-alto,96298,21
quickly-sunnyvale-4,6151,124
fraiche-palo-alto-2,81291,148
quickly-redwood-city,38043,43
coupa-café-palo-alto-3,49717,61
cream-palo-alto-3,20083,11
ohana-express-redwood-city-2,37709,15
yogurtland-palo-alto,13018,75
coupa-café-lytton-palo-alto,19314,78
green-bakery-and-café-los-altos-11,94434,103
wild-berry-yogurt-menlo-park,53406,121
the-posh-bagel-los-altos,38860,29
paris-baguette-palo-alto,78174,69
taza-deli-and-cafe-redwood-city,14158,140
rojoz-gourmet-wraps-palo-alto-2,12695,33
froyola-redwood-city,98907,10
mr-green-bubble-sunnyvale,90011,63
coupa-cafe-green-library-stanford,27643,6
dohatsuten-palo-alto,81765,11
panda-express-mountain-view-2,82431,107
nekter-juice-bar-mountain-view,92477,89
green-leaf-asian-bistro-and-cafe-redwood-city-2,79999,121
koma-sushi-restaurant-menlo-park-3,87546,92
the-axe-and-palm-stanford,11761,114
cocohodo-sunnyvale-2,52602,96
hotpot-first-sunnyvale,69090,53
bean-scene-sunnyvale,38990,5
sharetea-santa-clara-7,32807,3
jazen-tea-santa-clara-santa-clara,50846,36
honeyberry-santa-clara,79097,49
world-wrapps-2-0-santa-clara,88314,5
youji-fresh-rolls-wine-and-tea-santa-clara,38576,47
frozos-frozen-yogurt-santa-clara,92888,134
cool-tea-bar-south-san-francisco-4,17433,57
tiger-tea-and-juice-burlingame-3,67077,119
aqua-club-dessert-and-beverage-san-bruno,84046,51
bobabia-san-mateo,51542,124
happy-lemon-burlingame-4,76818,88
eggettes-south-san-francisco,95087,140
tpumps-burlingame,65395,53
teaspoon-san-mateo,31498,147
cha-express-san-mateo,86673,100
search-tea-millbrae-5,60168,8
tea-world-pacifica,68144,13
t4-millbrae-10,7421,88
i-tea-burlingame-2,24966,25
boba-dude-half-moon-bay,22279,40
eggettes-millbrae-2,56794,77
gong-cha-san-mateo-2,69775,87
bambu-south-san-francisco,64443,109
super-cue-cafe-san-mateo-2,68533,3
bambu-san-mateo-2,39919,141
eggettes-san-mateo,43061,96
chatime-san-mateo-2,86184,120
tpumps-foster-city,80620,139
creme-brewlee-san-mateo-2,59398,122
chatime-foster-city,71915,102
quickly-san-mateo,54103,4
fresh-nation-desserts-san-mateo-2,69575,13
ya-ua-yogurt-and-boba-tea-belmont-2,74500,73
snacks-san-mateo-2,9777,11
dessert-republic-san-mateo,6894,41
mints-and-honey-san-carlos,18126,128
bambu-millbrae-2,16564,16
icicles-san-mateo,71457,135
kingkat-bar-and-eatery-san-mateo-2,71767,123
quickly-burlingame-2,70001,143
antoines-cookie-shop-san-mateo-3,90465,56
quickly-foster-city-3,46168,21
moo-moo-yogurt-foster-city,48788,54
clear-optometry-san-mateo,58903,58
boiling-point-san-mateo,50521,46
cream-san-mateo,94880,98
poke-island-creasian-kitchen-san-mateo,66161,113
waterfront-cafe-burlingame,75482,70
never-too-latte-san-bruno-2,96405,56
jougert-bar-burlingame,96188,124
mini-coffee-san-mateo-2,91454,112
sweet-indulgence-millbrae-3,58660,108
ramen-dojo-san-mateo,93608,75
quickly-millbrae-4,68317,26
bobo-drinks-fairfield-2,32394,130
t4-tea-for-u-fairfield,71700,90
peace-love-and-boba-vacaville,13723,26
halo-halo-bar-and-boba-station-suisun-city,67477,27
quickly-fairfield-3,70283,77
tutti-frutti-fairfield-2,67492,71
sharetea-concord-3,49938,19
i-tea-pittsburg,76624,109
quickly-vallejo-12,9790,146
teazentea-brentwood-3,96965,39
quickly-vacaville,65943,94
mandro-teahouse-davis,32757,57
tapioca-express-vallejo,59348,120
okashi-fusion-vacaville,34893,105
cafe-tapioca-hercules,85862,99
pho-saigon-no-1-vietnamese-restaurant-fairfield-2,94028,131
ontap-davis,94305,98
t4-antioch-12,22160,128
bobaloca-concord-4,62042,81
teabo-café-davis,54806,104
lazi-cow-davis,64450,142
t4-san-pablo-3,55597,129
t4-concord-concord,68081,95
dragon-snow-el-sobrante,79374,54
cj-fusion-fairfield,81430,28
gong-cha-davis,98643,27
suisun-seafood-center-suisun-city,11314,112
teaone-davis,39753,121
quickly-brentwood-brentwood,35297,127
t4-davis-3,22975,52
bangkok-paradise-fairfield,56420,30
easel-davis-2,24859,43
sharetea-davis-davis-2,16394,46
the-old-teahouse-davis-3,83078,70
pho-lee-hoa-phat-fairfield,45901,108
skyview-noodle-and-tea-pittsburg-3,79989,117
noodle-house-fairfield-2,71089,20
sisig-suisun-city-3,88132,92
rrags-caffe-benicia,57679,73
yumygurt-pinole,55380,110
vampire-penguin-brentwood-2,9881,1
going-green-martinez,51343,54
quickly-antioch-2,34700,55
pho-lee-hoa-phat-vacaville,88362,115
ice-monster-walnut-creek,49344,41
t4-walnut-creek,56146,14
chalogy-tea-bar-walnut-creek-4,27589,131
mr-green-bubble-walnut-creek-2,15635,43
cool-tea-bar-danville-4,87969,12
quickly-concord-5,69601,57
quickly-concord,49029,143
t4-and-poke-walnut-creek,80852,82
i-tea-moraga-3,96468,61
panache-caffe-lafayette,97824,23
coco-swirl-pleasant-hill,16981,70
surf-city-squeeze-concord,45268,113
hello-pho-concord,19017,111
harvest-house-concord,6285,90
i-love-teriyaki-and-sushi-concord-2,73511,100
cornology-walnut-creek-3,90639,119
saigon-bistro-concord,11117,111
99-ranch-market-concord-2,15839,73
double-rainbow-cafe-benicia,51245,76
blue-saigon-pittsburg,25088,47
jollibee-concord,97208,31
pho-huynh-hiep-5-kevins-noodle-house-concord,28135,73
pho-lee-hoa-phat-pleasant-hill,68206,134
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,38060,111
smitten-ice-cream-lafayette,44807,27
aung-maylika-benicia-4,41664,140
izzyas-frozen-custard-lafayette-2,82743,134
yogurtland-pleasant-hill,97466,137
golden-bakery-pittsburg,89721,45
tutti-frutti-montclair-oakland,75782,128
tangelo-frozen-yogurt-moraga,29442,109
surf-city-squeeze-antioch,57097,111
lv-vietnamese-pho-and-sandwiches-vallejo,36358,14
korea-house-concord,16867,141
yo-sushi-martinez,74319,123
lulus-kitchen-concord,42432,51
pho-hoa-an-pleasant-hill,14131,121
saigon-bistro-restaurant-pittsburg,28985,86
pho-lee-hoa-phat-pittsburg-5,74909,110
viet-nam-noodle-house-antioch-4,6404,33
little-hearty-noodle-moraga-2,10961,96
bubble-loca-richmond,53876,10
ten-ren-tea-co-richmond,91071,13
tala-coffee-and-tea-el-cerrito-2,80264,64
sharetea-san-rafael-3,71448,75
tpartea-boba-drinks-and-banh-mi-san-rafael-3,95493,75
sunny-day-sweet-house-richmond,73831,131
aloha-pure-water-shaved-ice-san-pablo,41927,113
world-wrapps-corte-madera-7,37621,82
quickly-el-cerrito,96213,83
tay-tah-cafe-albany,16863,13
sweetheart-cafe-berkeley,20658,122
teaone-berkeley-berkeley,10541,96
quickly-kobe-bento-richmond-2,32460,145
quickly-san-rafael,16732,40
sivans-cafe-hayward,16099,140
honey-bear-smoothie-tea-and-dessert-hayward,99341,24
sharetea-san-ramon,84565,17
t4-castro-valley,59170,104
quickly-hayward,76517,60
8-twelve-oriental-market-san-leandro,55958,49
polaris-ice-cream-rolls-hayward,10046,35
milkcow-castro-valley,14220,5
satori-tea-company-saratoga,69361,90
creative-sips-san-jose,64920,11
saratoga-bagels-saratoga,10512,18
snowflake-san-jose,76784,13
steepers-campbell,50496,90
yodo-yogurt-campbell,16616,57
caffé-central-santa-clara,31599,124
bar-code-santa-clara,61215,58
jovie-coffee-and-pho-campbell,79745,77
tous-les-jours-santa-clara,88280,91
menchies-frozen-yogurt-vallejo,23660,81
starbread-bakery-vallejo,39398,65
pho-1-vallejo,34576,9
sunshine-bakery-vallejo-3,56671,124
original-red-onion-vallejo-2,86025,143
yo-sushi-vallejo-2,20791,91
midori-japanese-cuisine-vallejo,10826,91
pho-lee-hoa-phat-vallejo-2,96148,14
pho-saigon-village-noodle-house-vallejo,17329,128
pho-lee-hoa-phat-2-vallejo-3,63667,70
chowking-vallejo,10921,22
tacos-jalisco-vallejo,38222,7
menchies-frozen-yogurt-belmont-2,29114,90
fashion-wok-foster-city,5848,137
pho-new-saigon-foster-city,53369,5
hongry-kong-belmont-2,53983,58
marina-food-san-mateo,7026,95
cooking-papa-restaurant-foster-city,20606,107
sheng-kee-bakery-san-mateo-2,30471,3
eat-on-monday-mountain-view-3,74252,20
pho-little-saigon-san-mateo,51397,66
myung-dong-tofu-cabin-san-mateo,60980,62
bagel-street-cafe-redwood-city,34980,67
east-14th-bakery-and-cafe-san-leandro-3,52889,90
tapioca-express-san-leandro,36415,110
quickly-san-leandro,82857,78
sweethoney-dessert-san-leandro-3,51639,99
hanoi-chicken-noodle-san-leandro,67100,10
loving-tea-san-leandro,86707,41
cafe-sorriso-san-leandro,46391,90
d-t-dim-sum-and-tea-san-leandro,12298,129
milk-and-cookie-bar-castro-valley-3,7230,56
sweet-dee-cupcakes-and-snow-ice-san-leandro,60996,35
quickly-san-lorenzo,43467,83
tapioca-express-alameda,29714,32
leisure-cafe-san-leandro-2,80542,99
quickly-castro-valley,86674,23
china-kitchen-express-san-leandro,47283,150
pho-an-hoa-san-leandro,82306,45
tuttimelon-alameda,74591,41
banh-mi-ba-le-oakland,53772,7
pokeatery-castro-valley,98641,6
hot-spot-alameda,6919,132
worlds-fare-donuts-hayward,28674,81
taqueria-los-pericos-san-leandro,32073,113
pho-anh-ha-san-leandro,34767,102
craw-station-san-leandro,44612,103
r-and-d-cafe-san-lorenzo,41882,118
munch-hayward,27462,38
foodnet-supermarket-san-leandro-2,35903,23
yo-bowl-hayward,94024,12
yogurt-hill-hayward-4,27004,138
alohana-hawaiian-grill-san-leandro,77270,132
99-tea-house-fremont-2,95281,65
one-tea-fremont-2,82001,46
royaltea-usa-fremont,18732,85
