store_id,ingredient_id,boba_id
purple-kow-san-francisco-2,99318,acacexhcyw
smitten-ice-cream-lafayette,56893,pqpurezfvl
t4-oakland,10616,natoyaamwk
teaspoon-milpitas,99611,slvxsfeyuc
tea-time-palo-alto,38077,axvryozlfm
sharetea-concord-3,71864,gwkbpklubw
fresh-nation-desserts-san-mateo-2,71551,lytlilvkfj
pop-up-tea-coffee-and-snacks-san-jose,62429,wmrjoorxop
shincha-tea-san-jose-3,6661,xekvezvjrl
i-tea-san-leandro-2,70506,skwqvsejkn
boba-ninja-berkeley,38137,bdtzdmybzn
shincha-tea-san-jose-3,12743,mfqgdkvkhp
quickly-concord,95883,pggtkbhqdm
tea-six-fremont-2,49264,cfwcffbpyt
pure-tea-bar-san-jose,18288,tghexqxgad
pho-new-saigon-foster-city,28496,jbitfhesbl
i-tea-alameda,49022,hbdumbyafi
surf-city-squeeze-antioch,13213,vwswuzezhm
mini-coffee-san-mateo-2,81644,ievmgmotxf
teaster-hayward-2,11432,gdbffvdhdh
bar-code-santa-clara,86908,uxnpzuxzef
wondertea-san-francisco-4,23124,gbdelirngf
snowflake-dublin,72299,jbkhorgour
soyful-desserts-san-jose-2,49478,nbxvemmapa
purple-kow-san-jose-4,16415,rjzhcylogk
coupa-café-palo-alto-3,73666,irirbiqgzt
teabo-café-davis,85787,fyhghfzvwk
eggettes-south-san-francisco,48465,jpbfebulmm
tasty-pot-newark,68997,srzkdiauhz
i-love-teriyaki-and-sushi-concord-2,45962,sdxpjoiowr
midori-japanese-cuisine-vallejo,84021,pmyezivfne
tea-lyfe-drinks-san-jose-3,74133,mhihwkfuuc
bean-scene-sunnyvale,94730,fdqerwchkl
lazi-cow-davis,53557,xaduzrzaqq
mr-t-cafe-san-francisco,64060,wxitgqqkwd
alice-street-bakery-café-oakland-2,46856,vmuufcngdi
sharetea-san-francisco-3,87199,zhqbqmnnxq
quickly-burlingame-2,36798,frrgtnsloq
ice-monster-walnut-creek,20606,icibdpnxrl
new-thai-bistro-pleasanton-2,89758,vvhjsavygc
quickly-antioch-2,27821,ogmgfgcmhf
suisun-seafood-center-suisun-city,95050,dmnejqbjly
pho-huynh-hiep-5-kevins-noodle-house-concord,91287,bfdyzikgnu
mandro-teahouse-davis,19322,frvludwwsj
beibay-tea-san-jose,83034,iilsxxmhsv
r-and-d-cafe-san-lorenzo,5350,hcnecgtpiu
chick-and-tea-milpitas-4,72471,nihejhchlc
chick-and-tea-milpitas-4,31361,gqiwrsynlo
sharetea-santa-clara-3,24171,dujahpoxcc
my-delights-fremont,60149,mfagjmisjc
d-t-dim-sum-and-tea-san-leandro,38789,hufejcquin
happy-lemon-cupertino-5,59246,lkejtxidkq
bubblecup-san-francisco-2,47580,unndngcqja
tea-island-fremont-2,28946,liwteqrhgt
coupa-cafe-green-library-stanford,11000,unipukzezx
jenjons-cafe-union-city,55246,pxnduvpizw
teaspoon-palo-alto-7,27155,kjzcujyzvo
honey-creme-and-tea-san-francisco,24832,ydvdybdhrm
i-tea-pleasanton,72448,lnfqqblmcz
happy-donuts-palo-alto,35525,laazlnhbjp
easel-davis-2,11608,apemrelojt
bean-scene-cafe-fremont-2,69855,mnhsfderbb
tapioca-express-union-city-2,78879,xxmaizoxur
sno-crave-teahouse-union-city,78700,ukybwkcnxw
boba-guys-san-francisco-6,21470,hdqcdrqvbj
the-old-teahouse-davis-3,58907,qpjxinktwl
tuttimelon-alameda,48571,jwioepxqdh
double-rainbow-cafe-benicia,65280,uffsjyniym
t4-milpitas,97409,lsstyfzyxj
fraiche-palo-alto-2,13081,vkcaxscytl
sweethut-san-francisco,31102,kordpyzmsf
never-too-latte-san-bruno-2,58004,lqgmsmlhwe
boba-pub-san-jose,96507,mvhzociicd
purple-kow-berkeley-2,42414,eutmdykysl
pho-new-saigon-foster-city,35058,unbawydcqv
quickly-el-cerrito,52137,pkjlfezlsi
coupa-café-lytton-palo-alto,17314,dazvlkrkkt
quickly-oakland-4,81153,kxtadffpgo
bambu-milpitas-7,30913,legzetnple
letea-pleasanton-2,47934,trpcsytdzc
paris-baguette-palo-alto,26087,fqwoppsuoe
youji-fresh-rolls-wine-and-tea-santa-clara,74882,fmavlecxar
jazen-tea-san-jose-4,57449,wzpspuludj
ohana-hawaiian-bbq-of-pleasanton-pleasanton,7933,faxqntrhyv
cooking-papa-restaurant-foster-city,10035,yzchthvyqw
simply-boba-san-jose,46244,sxhqkhlyzx
sweethut-san-francisco,18746,jpddyfukss
fantasia-coffee-and-tea-san-jose-4,57047,eojvmvqcld
quickly-pleasanton,34529,eqeqtmdldd
tay-tah-cafe-albany,15952,irhozfgoym
k-pop-cafe-fremont,46974,escbahhfjv
purple-kow-berkeley-2,83824,tzbvmrrcug
sno-crave-tea-house-milpitas,7649,gclgfovnkf
the-tea-zone-lounge-san-jose,40681,wjrpkaodbe
the-boba-shop-san-francisco-4,75895,kihhroqjpt
quickly-burlingame-2,40775,apnlqedzyi
cj-fusion-fairfield,69066,ertwmlaluq
yumygurt-pinole,37236,qcmxlbpkzj
teazentea-brentwood-3,83071,ieeeptdujj
cha-express-san-mateo,7704,pvmbunetyg
i-tea-newark,68068,uuplxwilwo
tpumps-san-francisco,85740,yxtffgcsbc
gong-cha-san-jose-8,85375,pgmcghshyq
sancha-bar-oakland-3,16931,cngpoxnvit
blackball-desserts-union-city-union-city,68230,tymcfgdlwe
quickly-sunnyvale-4,58341,enurlnevtx
i-love-teriyaki-and-sushi-concord-2,77096,snadgojryf
tapioca-express-alameda,66108,onjemlyfjm
teaspoon-los-altos,16782,nflzgqqfbn
oooh-san-jose-4,7840,sogmusevwc
tapioca-express-mountain-view,66133,stitptdxsy
hongry-kong-belmont-2,54552,zwbocluskt
menchies-frozen-yogurt-livermore,78140,fhnmjxsoun
teaspoon-los-altos,57354,xqduukvbjo
sunnywich-cafe-sunnyvale,30585,ykreppnteu
cream-palo-alto-3,44884,wfaweorzrk
berry-delight-pleasanton,50956,yazkvakgwr
tay-tah-cafe-albany,82764,ayutdycbhc
rice-paper-bistro-livermore,95263,nifqszlqsr
pho-anh-ha-san-leandro,37143,mkzyxgwmdj
yodo-yogurt-campbell,99831,fyndkhimuy
sancha-bar-oakland-3,71084,ksgurkyrgr
easel-davis-2,79139,ebebzopefu
tea-six-fremont-2,75206,uaezfxugjs
coupa-cafe-green-library-stanford,57475,agiwweopay
green-leaf-asian-bistro-and-cafe-redwood-city-2,52257,nnvzodzasx
saigon-bistro-concord,68363,ldjfekkuqu
ramen-dojo-san-mateo,73385,ybgoeyogpv
pho-lee-hoa-phat-vallejo-2,38210,giuahqykhp
caffé-central-santa-clara,91033,puxxnnload
teahee-san-jose,11563,zhgonnftzi
mr-green-bubble-sunnyvale,69372,vuwtxnrpng
steep-creamery-and-tea-san-francisco,14063,suklzubmvp
caface-newark-2,66624,nsbqweqgla
kingkat-bar-and-eatery-san-mateo-2,60652,botzzgjcrw
super-cue-cafe-cupertino,55316,ttvfdaplmk
world-wrapps-2-0-santa-clara,79382,siahppyndi
pho-new-saigon-foster-city,72099,ekdovixfus
happy-lemon-san-jose-5,79282,ohxiucyxkv
quickly-brentwood-brentwood,39613,xjdqjcxque
mr-green-bubble-walnut-creek-2,34238,cqtqjaqhba
85-c-bakery-cafe-newark,41660,lwhbyxjleo
t4-millbrae-10,76615,kzcrdwmvyr
sweet-coco-fremont-3,18507,ctcpcisfzx
quickly-oakland-4,16488,fwquoilpfn
cornology-walnut-creek-3,24697,afmflbuzlt
cooking-papa-restaurant-foster-city,24280,uijdopsuts
meet-fresh-cupertino,86247,nnyrheqsox
pho-1-vallejo,63675,zohoumoqyr
sharetea-santa-clara-7,24504,yoapwnrmvw
yobelle-napa-2,50946,eosujjmvpw
ten-ren-tea-co-richmond,70918,stdhrvvfcu
antoines-cookie-shop-san-mateo-3,8590,ittsrtvvcn
osaka-ramen-dublin,6783,fyobfvydgp
wing-man-oakland-3,59531,haitveipkg
yogurt-shop-danville,13988,spdpfzirbn
milkcow-fremont-2,80790,qowxihafvg
the-tea-zone-lounge-san-jose,22827,knuxbisugv
teaspoon-san-jose-2,96304,gfbzxxradk
bfresh-snacks-and-drinks-san-jose,82644,lthltvjkcu
ya-ua-yogurt-and-boba-tea-belmont-2,38310,yygmbczmrl
cafe-tapioca-hercules,29207,nsqrtbbvlt
t4-oakland,75263,qkfkwcyfag
shihlin-taiwan-street-snacks-milpitas,83718,uurovapnar
fusion-mix-frozen-yogurt-fremont-2,44770,vxxbfujsva
taza-deli-and-cafe-redwood-city,40085,pqntwgaaem
tapioca-express-union-city-2,76490,qpkwsktpkx
t4-alameda-2,66172,xtjsmlzdzk
infinitea-san-francisco,51263,floxzvjcev
purple-kow-san-francisco-2,52168,ectjacjgao
boiling-point-san-mateo,22389,ksqrnbwzbz
t-spot-boba-drinks-and-snacks-san-jose,57161,bgeaoqiiyo
the-tea-zone-and-fruit-bar-san-jose,74661,hyyrogwkuz
wild-berry-yogurt-menlo-park,59034,jzcxloswbh
boba-ninja-berkeley,15773,drgvidqahq
blush-organic-frozen-yogurt-dublin,11470,zpcdospglx
peace-love-and-boba-vacaville,95280,lpzjgfiayb
pho-new-saigon-foster-city,50889,hfgeyikurx
halu-shabu-shabu-dublin,62012,yefmocubbo
t4-walnut-creek,17665,ezfkgmvhfw
good-earth-cafe-san-francisco-2,76278,qpsqetohsy
boba-queen-fremont,83748,imnhugsvks
butterfly-santa-clara,79848,upxffwllqx
i-tea-dublin-dublin,36434,rsprgqqxgm
i-tea-san-francisco-2,12087,ryqbutikdd
yogurtland-dublin,57080,peslktlupe
smitten-ice-cream-lafayette,90277,puratcxgkz
boba-queen-fremont,81643,ozlrpnnhkm
t4-cupertino-cupertino,47628,indrtrzkxh
jollibee-concord,19041,fnxiqsmeul
green-bamboo-restaurant-fairfield,44078,jhpnuughqf
skyview-noodle-and-tea-pittsburg-3,25236,gtddajydkq
chilly-and-munch-mountain-view,6168,shbzxtpski
saigon-bistro-concord,50984,yvtiepjgrx
pokeatery-castro-valley,29617,mcsrjjpcga
thai-kitchen-american-canyon,47311,zmvrbyiasi
tea-station-newark,96314,owrdwwdmhq
tea-annie-mountain-view,93443,kiovjmodud
t4-san-jose,60701,djaoyhvreo
aroma-coffee-and-snacks-milpitas,33416,juwkulpcfc
pho-new-saigon-foster-city,24394,wrmleecikc
bobateani-san-jose,48221,qwtvkrohtb
bambu-san-francisco-3,82647,nemhgzbgxl
tea-chansii-cupertino,16006,gvkgzzsfvk
sharetea-berkeley,38830,ruumjhmlpg
boba-guys-san-francisco-4,19195,hgsbiwamlo
keep-it-san-francisco-6,23272,fyqodsfbhi
tea-era-mountain-view-2,26961,iqfidnoeau
steep-san-francisco-2,84446,cmkqheduby
palm-thai-bistro-fairfield,91906,fovfuytpjt
comebuy-tea-and-coffee-santa-clara,98494,nuoddmeuut
tutti-frutti-frozen-yogurt-dublin,86810,qyilcivaqk
hongry-kong-belmont-2,25981,pnstmvtoal
wondertea-san-francisco-4,14853,szsgppgjue
pho-lee-hoa-phat-2-vallejo-3,25314,axxhxldydg
cafe-taiwan-pleasanton-9,58025,mmdflifczx
skyview-noodle-and-tea-pittsburg-3,43198,dsqagoolpv
t4-san-leandro,43052,wegecfuugn
i-tea-pleasanton,82599,zknnxjxhzi
the-sweet-booth-oakland,46434,mvmkyngxir
tea-station-newark,26977,hxgfhuwkwp
teafans-sunnyvale,58677,ytgpyaefjz
mr-green-bubble-walnut-creek-2,73394,aiatdsgfua
yogurtland-palo-alto,15096,ldkghzrzix
t4-millbrae-10,10905,leknbvxylu
sweet-indulgence-millbrae-3,82961,ltfgxwelve
izzyas-frozen-custard-lafayette-2,96292,rmgdlcguap
ohana-hawaiian-bbq-of-pleasanton-pleasanton,59040,nmxomsvgrs
lv-vietnamese-pho-and-sandwiches-vallejo,85056,bcwlhqaxte
taqueria-los-pericos-san-leandro,80164,qoemarcbvl
quickly-concord,23137,qvqwwngboi
teahee-san-jose,77009,cbqzkrjohy
teaspoon-santa-clara-7,52282,rorbzrxshw
steap-tea-bar-san-francisco-3,52298,uqetdwruld
clear-optometry-san-mateo,22265,uwmuwhlnog
sharetea-dublin-3,68298,vwlpkfbgpu
tapioca-express-union-city-2,25963,eiqbzhhnqj
sharetea-alameda-4,86354,ktzhlmgzim
wonderful-dessert-and-cafe-san-francisco-2,46675,hpccfijrrv
osaka-ramen-dublin,12629,bfbekcecru
t4-milpitas,74862,ahkurtxcwi
bambu-milpitas-7,41678,wiwqwttgoc
the-axe-and-palm-stanford,53303,qhrrwgonzn
music-tunnel-ktv-cafe-san-jose-2,28408,lzrdjdwsib
eggettes-south-san-francisco,88256,rwwbfgctui
the-moo-bar-santa-clara,22542,wbufhzrzzl
bangkok-paradise-fairfield,27257,cvtvpfhdcl
tea-time-palo-alto,42402,buorxgenab
cafe-tapioca-dublin,11137,wehczfsmhv
99-tea-house-fremont-2,60728,vgzznwwcqt
ice3-creamery-fremont,44050,otsychhdbc
teaspoon-los-altos,38074,vkisigxpwc
mr-green-bubble-union-city,65604,tnidgkntoz
purple-kow-san-francisco-2,93397,yrujiuacft
panda-express-mountain-view-2,41411,neirqwiwqj
infinitea-san-francisco,95308,wukioxctiv
palm-thai-bistro-fairfield,37818,comleeuurq
china-kitchen-express-san-leandro,51178,cskvaketxv
quickly-san-leandro,55686,caovskycaa
hotpot-first-sunnyvale,65765,tbpbjodcuu
super-cue-cafe-san-francisco,25302,ncurjcjxtf
sactomofo-sacramento-6,40045,boezelhiok
quickly-vacaville,75102,nbhsigozcp
bobo-drinks-fairfield-2,18453,kqaybhiufy
tacos-jalisco-vallejo,94447,vwykjtgnht
teaone-berkeley-berkeley,49246,vssfxfefiu
cool-tea-bar-danville-4,38162,aaecezuyxp
tea-delight-alameda-2,32955,zeswbcrxzd
the-axe-and-palm-stanford,38660,pimuwiwpmy
coupa-café-palo-alto-3,71251,xygwphyoxv
green-bakery-and-café-los-altos-11,80816,kfohxlugms
i-tea-pleasanton,83962,emgqmxoaes
over-the-top-shop-frozen-yogurt-american-canyon,51830,olyzkcnaen
milkcow-castro-valley,61864,llagjbxzcr
lees-sandwiches-dublin-2,10656,mrxgabftwc
steep-san-francisco-2,34374,ddsebikqqt
quickly-vallejo-12,50566,lcixgpdtva
tapioca-express-mountain-view,9136,wnyhfkviih
i-tea-fremont-2,21426,shbnngipwj
halu-shabu-shabu-dublin,29221,puameybqfb
thai-kitchen-american-canyon,21912,oneyzrclmj
dragon-snow-el-sobrante,64173,lkqfnutsss
chantal-guillon-macarons-and-teas-palo-alto-2,98029,ycnziryowc
quickly-cupertino,83172,lwyrsruatb
bambu-san-jose-9,17146,rqabqvmecz
little-heaven-deli-san-francisco,53061,edojvlyirv
yogurtland-palo-alto,23696,qgmqepfjvv
foodnet-supermarket-san-leandro-2,38313,ykhbaesong
poke-xpress-milpitas,48390,aojexeeqit
tea-hut-san-francisco-2,95077,epnfebjjae
99-tea-house-fremont-2,64911,kdnovgzduo
teco-tea-and-coffee-bar-fremont,79751,mhzkbqnyhj
frostea-daly-city-2,70489,vpndbqlldg
myung-dong-tofu-cabin-san-mateo,70272,qjwtqstmfr
i-tea-pleasanton,14121,pnmdochbim
pho-saigon-village-noodle-house-vallejo,84533,jutfrxmlep
pho-lee-hoa-phat-vacaville,44327,cuatxkfwfa
fraiche-palo-alto-2,74977,zpcojtvuhs
85-c-bakery-cafe-milpitas-2,39358,wtuiboayyt
plentea-san-francisco-san-francisco,58434,gwznatdgcd
cafe-tapioca-dublin,61738,eiewtkgiyt
ice3-creamery-fremont,73818,xencmzmets
keep-it-san-francisco-6,12883,cgmbremrbd
alice-street-bakery-café-oakland-2,74094,ztoeektics
gong-cha-newark,46558,nbhnkjoiyu
happy-lemon-cupertino,22704,ievasfkprn
honeyberry-santa-clara,47911,sfxyjhbygz
joy-4-tea-union-city,67098,osurmpkwik
u-tea-cafe-oakland,78193,kzskukhztf
tay-tah-cafe-albany,96325,ibjovmmwgh
infinitea-san-francisco,88226,pddhubzigh
mini-coffee-san-mateo-2,14712,pplqyknnnu
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,67059,rkpqekwgyr
pop-tea-bar-palo-alto-2,21957,qpezizxqwk
tea-world-pacifica,18160,qpbklruzwo
super-cue-cafe-san-francisco,80080,stdfsqxesa
ocha-tea-café-and-restaurant-mountain-view-2,15229,utbotiabty
pho-lee-hoa-phat-vallejo-2,72765,hmykwxlxjd
tacos-jalisco-vallejo,76280,zobxrmkmkd
world-wrapps-2-0-santa-clara,56148,sgkyyimkht
chilly-and-munch-mountain-view,5180,vseedvwaea
quickly-kobe-bento-richmond-2,18525,mhbpgbnzmq
mr-green-bubble-sunnyvale,22611,netarzkjxd
little-heaven-deli-san-francisco,44001,bflvxzfpoo
i-tea-san-ramon-3,97090,zcsluikmpf
okashi-fusion-vacaville,26989,mejmiarwmc
meet-fresh-cupertino,20796,vfdlbrrmlm
keep-it-san-francisco-6,55166,vgrbjjwjes
mr-and-mrs-tea-house-san-francisco,64087,ksgwcouvba
pho-lee-hoa-phat-vacaville,38772,mlmiqhiugk
fantasia-coffee-and-tea-milpitas-2,55964,grcgdlpflb
t-spot-boba-drinks-and-snacks-san-jose,73884,zwffjhvsgi
kingkat-bar-and-eatery-san-mateo-2,26299,gpxrtocefw
icy-blue-fremont,94472,omrdbqllrs
menchies-frozen-yogurt-livermore,97420,enjneikkuz
cornology-walnut-creek-3,88485,klwkwzabxh
sharetea-sunnyvale-3,11962,acyvmmutcw
u-tea-cafe-oakland,8189,gvohpuzuju
rojoz-gourmet-wraps-palo-alto-2,15296,tkxvlfltvi
asha-tea-house-berkeley,31996,kzxgodurol
waterfront-cafe-burlingame,14790,zpatneugkl
baotea-cafe-pleasanton-2,26893,jsfbwfplev
east-14th-bakery-and-cafe-san-leandro-3,10570,gmecqfixjc
banh-mi-ba-le-oakland,66228,zchtwirvew
sweetheart-cafe-oakland,45218,vppaewrywm
happy-lemon-sunnyvale-2,57089,ilfbcgpaek
steep-creamery-and-tea-san-francisco,51111,kksnydmdsl
cha-express-san-mateo,39223,oqwggamuig
quickly-kobe-bento-richmond-2,38305,snyerdjktm
teazentea-brentwood-3,50329,evrflrifus
t4-palo-alto-2,69874,mrwsijhdjr
dessert-republic-san-mateo,83153,jfxpcuptea
yumygurt-pinole,48286,tjrfschazw
tea-six-fremont-2,61916,fhqngyvpce
aqua-club-dessert-and-beverage-san-bruno,66833,jorsmktqst
tea-world-pacifica,46339,blhcdpbznv
tutti-frutti-fairfield-2,54084,famzkgthzq
sweet-home-cafe-fremont-2,87901,xsvafyansx
paris-baguette-palo-alto,7666,hiobipunzh
d-t-dim-sum-and-tea-san-leandro,45650,ywunralcxu
sharetea-davis-davis-2,33047,bijynwvtuz
gelato-firenze-and-qtea-bar-oakland,92321,jegwllklle
tasty-pot-dublin,46041,rgmccejkrk
sushi-grill-vallejo,83367,rzqzxlqfnl
gong-cha-san-jose-8,68287,bizqzmcykg
r-and-d-cafe-san-lorenzo,75482,eqzjblowcn
morimoto-napa-napa,59708,hnwkxxibbd
quickly-concord,65273,locuqegwlr
boba-guys-san-francisco-15,75834,ppjlkemgme
the-tea-zone-and-fruit-bar-san-jose,20904,hebwsvubba
music-tunnel-ktv-cafe-san-jose-2,64070,pxcmwlqufb
teaone-berkeley-berkeley,63322,dfgrsppytg
fantasia-coffee-and-tea-milpitas-2,8398,xrjblpcgkf
ice3-creamery-fremont,50113,zhzwypxhvx
pho-an-hoa-san-leandro,52371,ggrmqvzgrs
koi-palace-dublin,11030,puoywbxmip
icy-blue-fremont,21752,sueoqsiiud
createave-cafe-san-jose-4,90639,uvhqdlowie
i-tea-san-francisco-2,42959,nciafnkuiu
double-rainbow-cafe-benicia,76224,pybxokfwhh
teaspoon-santa-clara-7,93602,eawqykjgvo
pokeatery-castro-valley,10388,lpmomqdwrg
i-tea-san-jose,24896,mbcgagiser
tutti-frutti-fairfield-2,81210,ihotfyhuxn
t4-tea-fremont-2,53024,hrcgnmnvrw
mr-t-cafe-san-francisco,58628,ysqkwwrdou
teatop-milpitas,96778,arfztawvdf
golden-bakery-pittsburg,11130,xgiwpdpowl
sunnywich-cafe-sunnyvale,46225,juktwdyfml
menchies-frozen-yogurt-belmont-2,29013,esibgkcijo
coco-swirl-pleasant-hill,13585,yufqdplzlc
harvest-house-concord,96706,ikpsgdrgqi
bobabia-san-mateo,6957,uzspincbyi
mints-and-honey-san-carlos,71312,jckvfkzspq
caface-newark-2,92309,jlzangkbmr
quickly-pleasanton,75932,wzeszeniea
meet-fresh-cupertino,80222,nkrmnfholo
tea-lyfe-drinks-san-jose-3,32279,usdwqwxkoo
eggettes-south-san-francisco,5258,ktonrmxvvg
china-kitchen-express-san-leandro,11411,obnmpeesro
verde-tea-house-cupertino-2,91352,qxxyuxfzdu
monster-boba-cupertino-3,73624,autpjarohu
sisig-suisun-city-3,59357,vauffokrdo
pop-up-tea-coffee-and-snacks-san-jose,62240,upgvsjhkys
quickly-antioch-2,58800,zbdronzzjj
tapioca-express-alameda,79907,wnpgqdubdf
quickly-brentwood-brentwood,89566,hzqutevxwr
green-leaf-asian-bistro-and-cafe-redwood-city-2,9185,xkdwaqqyjh
quickly-san-rafael,19817,fqnrkyemvl
meet-fresh-cupertino,90989,hslilsryvy
myung-dong-tofu-cabin-san-mateo,98718,gdntmlxotd
t4-san-ramon-2,75298,wxiylfkwod
meet-fresh-cupertino,89938,ahcevhrqqo
boba-fitt-drinks-union-city,78056,gkdggybqwd
t4-livermore-livermore-2,13196,blbagesthx
frostea-daly-city-2,57246,licrhftkzl
i-love-teriyaki-and-sushi-concord-2,31496,jhhebksqcu
boba-queen-fremont,7903,anhkuuykud
q-cup-fremont,9562,qizyzfswfn
boba-guys-san-francisco-7,40353,swujjbaqwl
pho-an-hoa-san-leandro,31701,qfdcghubhc
pho-saigon-city-pleasanton,10782,gbuabgdsaj
milkcow-castro-valley,37095,kdkxgwvpbp
pho-lee-hoa-phat-fairfield,92688,rsfrjqpdic
eggettes-san-mateo,33772,imdfwvhmjh
shincha-tea-san-jose-3,68798,diisocswpj
quickly-sunnyvale-4,9644,wqcjxrxcqa
blue-saigon-pittsburg,89708,hsqdflcron
quickly-sunnyvale-4,19107,wlxhrfsycl
hongry-kong-belmont-2,97905,vgdduinqgr
sharetea-palo-alto-2,35577,jxtnnlyepm
napa-noodles-napa,35988,jipgljcazj
pokeatery-castro-valley,92399,zwfkvigppb
yogurtland-pleasant-hill,23674,mgomtoglzj
tea-annie-mountain-view,90719,vtcsitrfoe
yogurtland-dublin,25174,vhuajkrbuj
boba-guys-san-francisco-10,11619,ctumjxctnl
icy-blue-fremont,31517,epiwgdvfml
happy-lemon-burlingame-4,79505,lhrqmeflxo
aloha-pure-water-shaved-ice-san-pablo,17978,maqtwvwnds
rojoz-gourmet-wraps-palo-alto-2,9953,ziqfqdfvwe
gong-cha-fremont,97611,pqbalhwaow
sweet-home-cafe-fremont-2,42503,adsszazpuy
cool-tea-bar-san-francisco-4,39112,hlzgocynmu
mr-t-cafe-san-francisco,42137,muyhuenqmp
the-tea-zone-lounge-san-jose,89392,ftsrelpbgu
t4-and-poke-walnut-creek,18557,uifylhaumz
pho-saigon-garden-dublin,99074,gvrghlcpge
munch-hayward,80455,yaxmmgswcy
t-and-bowl-oakland,67495,eukfomvcqe
gong-cha-fremont,64879,sfguyfmxun
tasty-pot-dublin,51091,asmkubsedh
5-sweets-san-francisco,52582,xjknxnisgr
berry-and-berry-yogurt-livermore,68075,ciixylgjmn
comebuy-tea-and-coffee-santa-clara,21737,onyaytowmc
sweet-indulgence-millbrae-3,7921,vqnnsnoovx
davidstea-palo-alto-2,95987,hijbkmqcbh
bean-scene-sunnyvale,86551,vtodqfpbat
youji-fresh-rolls-wine-and-tea-santa-clara,84463,ghrpscqpin
satori-tea-company-saratoga,93550,iaaqmhljep
clear-optometry-san-mateo,65085,dieutbgvbn
pho-lee-hoa-phat-pleasant-hill,66836,kndlhadnzy
teazentea-brentwood-3,48339,rtikavoefz
hongry-kong-belmont-2,22825,wvilmycycz
wild-berry-yogurt-menlo-park,43899,nrqivbzxyo
icicles-san-mateo,67778,svbbybzxrv
quickly-millbrae-4,57224,ryaqxggsho
nekter-juice-bar-mountain-view,26300,aaihrclsrq
sweet-a-little-san-francisco-12,66778,cwxmhebttu
bubble-bay-tea-santa-clara,99514,qjjaldlglj
green-bamboo-restaurant-fairfield,38818,fopclqfjke
amakara-dublin,64125,mxumoylysr
joy-4-tea-union-city,9351,vsmsjrdshr
the-axe-and-palm-stanford,29955,yyezawidrr
baotea-cafe-pleasanton-2,70081,bzpamxvicu
bare-bowls-palo-alto,41529,zrcnueonko
jollibee-concord,47177,spqrohfmzo
the-tea-zone-lounge-san-jose,20104,xoqwlzxpor
tuttimelon-alameda,82292,bkrrgixwtl
clear-optometry-san-mateo,7161,icxgcnensr
bubbly-san-jose-4,44958,hvjaykhiug
quickly-fairfield-3,22001,sucncosjnm
viet-nam-noodle-house-antioch-4,20877,zmgqrqmrhv
bobo-drinks-fairfield-2,87583,efqwlpbthy
heritage-eats-napa,39382,dlduxafosf
pho-anh-ha-san-leandro,58203,adqfroggyo
mi-tea-san-francisco,49707,lgdvhjuzxl
beastea-santa-clara,85927,stmfxshmgr
taza-deli-and-cafe-redwood-city,11725,dixgedmnpa
bfresh-snacks-and-drinks-san-jose,75970,gmmzbrtfrz
poke-xpress-milpitas,13620,ichvixtmqm
quickly-san-mateo,70026,cipqfqbxao
teafans-sunnyvale,92577,junylbmwwu
i-tea-castro-valley,33004,ywdshqjrdo
fresh-nation-desserts-san-mateo-2,54894,eecxpesnjl
sweet-coco-fremont-3,42447,znpksabqti
tacos-jalisco-vallejo,90086,ehbjqmqiei
bambu-union-city-2,11446,zzodibfhdb
panache-caffe-lafayette,71181,azrwhxyrjj
honeyberry-san-jose-9,8276,ombxvlzszv
bambu-san-jose-9,26477,ehigmgraud
panda-express-mountain-view-2,59347,ktkqekrlms
tea-island-fremont-2,52892,rnmapzgtpl
k-pop-cafe-fremont,41095,nlpgduvfym
cafe-sorriso-san-leandro,59188,znhfmlxjif
smitten-ice-cream-lafayette,50319,vqtjiemerx
quickly-concord-5,74179,spgzvhjvrk
fraiche-palo-alto-2,61880,xgufsjreou
bambu-union-city-2,61260,vgccfahuna
milkcow-castro-valley,67289,elmvyfdlmc
vampire-penguin-featuring-jastea-san-jose,98954,caagrhsylu
quickly-redwood-city,43362,wbgkuhdgjf
t4-fremont-3,29119,btevfvpxwd
boba-queen-fremont,63933,izhridfddn
the-burrow-brisbane-4,71557,hpedfjlecf
quickly-cupertino,13846,fhdcnrjtpp
cafe-tapioca-dublin,65637,zsdzlxivaf
vampire-penguin-brentwood-2,66127,uoufhmatya
i-tea-san-francisco-3,95512,bzbybnuvob
teaspoon-santa-clara-7,35064,yikdueyjom
mr-t-cafe-san-francisco,69013,dbzqxmdjlv
t4-castro-valley,49491,xpfikkxpbg
tasty-pot-dublin,53266,kctugmylny
t4-antioch-12,64199,xgyiyftzga
frozos-frozen-yogurt-santa-clara,13220,gzhbehzmzx
tapioca-express-vallejo,91936,sotkqcswdw
sweet-dee-cupcakes-and-snow-ice-san-leandro,42316,cbgbhslicn
sweet-spot-castro-valley,41048,dijylxolvi
creative-sips-san-jose,85136,jmvyntgsee
tea-villa-milpitas,31345,imurteazbb
360-crepes-pleasanton-3,66322,ivitpqwryq
ten-ren-tea-cupertino,74765,dvupgjbmob
tala-coffee-and-tea-el-cerrito-2,90253,nlnrnsdqlq
tapioca-express-mountain-view,58584,mzxwoefdil
worlds-fare-donuts-hayward,43606,whajbjlnro
wondertea-san-francisco-4,30241,crznhgvbfe
